task_id,created_at,assigned_at,start_move_at,arrived_at,start_service_at,end_service_at,from_node,to_node,distance_m,robot_id,status
8646,2025-06-20 13:17:51,2025-06-20 13:18:53.138033,2025-06-20 13:18:57.292072,2025-06-20 13:19:49.071498,2025-06-20 13:19:51.818770,2025-06-20 13:21:17.809519,N12,N04,47.5,R6,done
8647,2025-06-20 13:48:32,2025-06-20 13:49:47.953708,2025-06-20 13:49:53.161665,2025-06-20 13:51:40.101719,2025-06-20 13:51:48.961352,2025-06-20 13:52:30.444654,N19,N20,102.3,R5,failed
8648,2025-06-20 16:33:07,2025-06-20 16:34:22.178317,2025-06-20 16:34:33.482636,2025-06-20 16:35:54.261691,2025-06-20 16:35:56.583444,2025-06-20 16:37:02.557017,N04,N09,79.9,R2,done
8649,2025-06-20 13:56:45,2025-06-20 13:57:29.678911,2025-06-20 13:57:39.807154,2025-06-20 13:58:50.010358,2025-06-20 13:58:52.805093,2025-06-20 13:59:53.112743,N18,N08,63.5,R3,done
8650,2025-06-20 15:26:16,2025-06-20 15:26:54.865818,2025-06-20 15:26:59.752687,2025-06-20 15:28:16.014157,2025-06-20 15:28:20.047602,2025-06-20 15:29:02.594457,N07,N20,75.4,R6,done
8651,2025-06-20 17:57:20,2025-06-20 18:02:37.470164,2025-06-20 18:02:48.547802,2025-06-20 18:05:32.470205,2025-06-20 18:05:38.158512,2025-06-20 18:06:40.868677,N11,N07,155.4,R3,done
8652,2025-06-20 09:43:29,2025-06-20 09:45:26.179106,2025-06-20 09:45:38.748786,2025-06-20 09:46:49.642818,2025-06-20 09:46:51.020028,2025-06-20 09:48:09.042427,N04,N15,67.4,R2,done
8653,2025-06-20 09:53:59,2025-06-20 09:54:39.230667,2025-06-20 09:54:48.234556,2025-06-20 09:56:27.777619,2025-06-20 09:56:34.365888,2025-06-20 09:57:37.140440,N19,N07,94.2,R2,done
8654,2025-06-20 09:12:52,2025-06-20 09:13:27.650785,2025-06-20 09:13:36.119048,2025-06-20 09:14:45.532330,2025-06-20 09:14:49.505960,2025-06-20 09:15:28.764682,N02,N01,67.4,R5,done
8655,2025-06-20 16:48:29,2025-06-20 16:49:12.243050,2025-06-20 16:49:30.654531,2025-06-20 16:50:24.496946,2025-06-20 16:50:31.206018,2025-06-20 16:51:23.620198,N08,N04,52.2,R4,done
8656,2025-06-20 05:41:14,2025-06-20 05:44:45.172041,2025-06-20 05:44:52.732454,2025-06-20 05:46:05.110058,2025-06-20 05:46:09.569380,2025-06-20 05:46:55.408658,N01,N17,66.1,R6,done
8657,2025-06-20 13:10:19,2025-06-20 13:11:26.180190,2025-06-20 13:11:40.532274,2025-06-20 13:13:44.249919,2025-06-20 13:13:50.707564,2025-06-20 13:14:59.552740,N09,N16,120.5,R5,done
8658,2025-06-20 14:01:59,2025-06-20 14:02:26.355041,2025-06-20 14:02:40.109946,2025-06-20 14:04:39.207745,2025-06-20 14:04:43.004310,2025-06-20 14:05:29.587216,N16,N04,117.9,R2,done
8659,2025-06-20 21:23:31,2025-06-20 21:25:18.300331,2025-06-20 21:25:36.303141,2025-06-20 21:26:50.892598,2025-06-20 21:26:53.251861,2025-06-20 21:28:18.703425,N20,N18,65.9,R5,done
8660,2025-06-20 14:04:03,2025-06-20 14:05:53.882197,2025-06-20 14:06:07.428690,2025-06-20 14:07:32.212643,2025-06-20 14:07:37.517938,2025-06-20 14:08:28.420349,N05,N10,80.1,R1,done
8661,2025-06-20 13:52:42,2025-06-20 13:53:59.275411,2025-06-20 13:54:04.503629,2025-06-20 13:55:30.906235,2025-06-20 13:55:37.435187,2025-06-20 13:56:37.729811,N06,N16,75.4,R2,failed
8662,2025-06-20 09:39:23,2025-06-20 09:41:02.386947,2025-06-20 09:41:08.305176,2025-06-20 09:42:20.073396,2025-06-20 09:42:24.985177,2025-06-20 09:43:18.133149,N06,N02,65.7,R4,done
8663,2025-06-20 14:52:04,2025-06-20 14:52:43.790635,2025-06-20 14:52:53.511671,2025-06-20 14:55:07.340487,2025-06-20 14:55:10.086275,2025-06-20 14:55:53.398357,N12,N05,124.6,R5,done
8664,2025-06-20 03:49:36,2025-06-20 03:50:26.077147,2025-06-20 03:50:36.352268,2025-06-20 03:51:33.801988,2025-06-20 03:51:38.598385,2025-06-20 03:53:02.636704,N15,N16,55.9,R5,done
8665,2025-06-20 04:25:22,2025-06-20 04:26:13.550730,2025-06-20 04:26:22.525837,2025-06-20 04:27:35.248587,2025-06-20 04:27:39.600589,2025-06-20 04:28:21.882275,N02,N04,57.6,R5,done
8666,2025-06-20 10:18:01,2025-06-20 10:19:00.449412,2025-06-20 10:19:14.207810,2025-06-20 10:21:09.104867,2025-06-20 10:21:13.386040,2025-06-20 10:22:19.616370,N05,N15,106.6,R4,done
8667,2025-06-20 05:55:08,2025-06-20 05:57:26.374371,2025-06-20 05:57:33.601838,2025-06-20 05:59:33.370732,2025-06-20 05:59:39.442086,2025-06-20 06:00:21.125222,N08,N04,111.0,R4,done
8668,2025-06-20 20:23:05,2025-06-20 20:23:17.067973,2025-06-20 20:23:21.133408,2025-06-20 20:25:01.497271,2025-06-20 20:25:06.497535,2025-06-20 20:26:09.773216,N01,N02,84.9,R1,done
8669,2025-06-20 20:48:34,2025-06-20 20:50:34.215184,2025-06-20 20:50:34.215184,2025-06-20 20:51:55.313665,2025-06-20 20:51:59.771901,2025-06-20 20:53:18.263092,N12,N16,79.0,R3,done
8670,2025-06-20 18:30:41,2025-06-20 18:31:06.498639,2025-06-20 18:31:09.242757,2025-06-20 18:31:55.161535,2025-06-20 18:31:59.522390,2025-06-20 18:33:11.617041,N08,N18,30.7,R3,done
8671,2025-06-20 11:40:52,2025-06-20 11:41:24.790058,2025-06-20 11:41:36.431447,2025-06-20 11:43:38.888697,2025-06-20 11:43:44.246304,2025-06-20 11:44:56.313204,N03,N18,106.6,R3,done
8672,2025-06-20 10:04:55,2025-06-20 10:05:19.904712,2025-06-20 10:05:30.542671,2025-06-20 10:07:05.600750,2025-06-20 10:07:14.686647,2025-06-20 10:08:00.404975,N13,N08,88.6,R1,done
8673,2025-06-20 04:37:51,2025-06-20 04:38:24.299972,2025-06-20 04:38:33.877840,2025-06-20 04:38:52.118784,2025-06-20 04:38:57.339094,2025-06-20 04:40:11.104504,N03,N18,15.9,R2,done
8674,2025-06-20 07:54:30,2025-06-20 07:54:57.740646,2025-06-20 07:55:05.280637,2025-06-20 07:56:59.800431,2025-06-20 07:57:00.800431,2025-06-20 07:58:15.447484,N05,N11,113.2,R1,done
8675,2025-06-20 14:33:59,2025-06-20 14:35:28.394014,2025-06-20 14:35:42.385388,2025-06-20 14:37:33.919740,2025-06-20 14:37:36.817290,2025-06-20 14:39:04.538084,N02,N07,110.5,R6,done
8676,2025-06-20 06:09:14,2025-06-20 06:10:34.156072,2025-06-20 06:10:41.312009,2025-06-20 06:12:19.515021,2025-06-20 06:12:28.478239,2025-06-20 06:13:11.895517,N15,N01,94.2,R3,done
8677,2025-06-20 18:43:18,2025-06-20 18:44:34.022874,2025-06-20 18:44:55.508974,2025-06-20 18:45:42.105449,2025-06-20 18:45:47.427801,2025-06-20 18:46:59.293887,N18,N06,41.4,R6,done
8678,2025-06-20 20:09:36,2025-06-20 20:10:48.010979,2025-06-20 20:10:51.555102,2025-06-20 20:11:23.312226,2025-06-20 20:11:27.327639,2025-06-20 20:12:27.457664,N06,N11,28.2,R3,done
8679,2025-06-20 18:21:52,2025-06-20 18:22:28.372375,2025-06-20 18:22:40.910364,2025-06-20 18:23:57.415568,2025-06-20 18:24:03.842441,2025-06-20 18:25:19.186933,N09,N16,54.9,R4,done
8680,2025-06-20 03:38:05,2025-06-20 03:42:16.742068,2025-06-20 03:42:24.257685,2025-06-20 03:43:04.827661,2025-06-20 03:43:05.827661,2025-06-20 03:43:53.688310,N10,N12,34.7,R3,done
8681,2025-06-20 22:03:13,2025-06-20 22:05:27.836981,2025-06-20 22:05:48.714709,2025-06-20 22:06:49.790288,2025-06-20 22:06:57.063061,2025-06-20 22:07:53.225133,N13,N11,48.9,R2,done
8682,2025-06-20 17:54:56,2025-06-20 17:55:04.348280,2025-06-20 17:55:16.018100,2025-06-20 17:57:16.911464,2025-06-20 17:57:20.711328,2025-06-20 17:58:18.178081,N10,N06,105.6,R2,done
8683,2025-06-20 23:16:27,2025-06-20 23:17:21.139803,2025-06-20 23:17:32.708023,2025-06-20 23:18:39.347133,2025-06-20 23:18:50.126406,2025-06-20 23:19:43.294948,N14,N15,59.8,R4,done
8684,2025-06-20 05:26:58,2025-06-20 05:28:26.918668,2025-06-20 05:28:29.195759,2025-06-20 05:29:41.403655,2025-06-20 05:29:46.048803,2025-06-20 05:30:34.490980,N16,N13,71.3,R1,done
8685,2025-06-20 15:37:00,2025-06-20 15:39:12.038267,2025-06-20 15:39:21.317018,2025-06-20 15:40:46.409056,2025-06-20 15:40:54.127859,2025-06-20 15:41:38.519834,N09,N12,81.0,R3,done
8686,2025-06-20 17:18:46,2025-06-20 17:19:36.701861,2025-06-20 17:19:52.651610,2025-06-20 17:20:51.981716,2025-06-20 17:20:56.107096,2025-06-20 17:22:11.785223,N06,N02,55.3,R3,done
8687,2025-06-20 11:09:23,2025-06-20 11:10:18.374556,2025-06-20 11:10:24.255363,2025-06-20 11:11:43.154428,2025-06-20 11:11:47.258351,2025-06-20 11:12:13.793655,N10,N15,76.8,R5,done
8688,2025-06-20 09:30:05,2025-06-20 09:30:35.465639,2025-06-20 09:30:42.946419,2025-06-20 09:32:16.248543,2025-06-20 09:32:20.620168,2025-06-20 09:33:56.144630,N20,N13,89.7,R1,done
8689,2025-06-20 07:54:48,2025-06-20 07:56:23.437467,2025-06-20 07:56:27.412631,2025-06-20 07:58:17.689009,2025-06-20 07:58:20.967724,2025-06-20 07:59:45.295963,N17,N16,102.9,R2,done
8690,2025-06-20 11:07:22,2025-06-20 11:14:08.587258,2025-06-20 11:14:16.495368,2025-06-20 11:15:52.921937,2025-06-20 11:15:56.103581,2025-06-20 11:16:43.582460,N13,N11,90.7,R2,done
8691,2025-06-20 14:23:11,2025-06-20 14:23:46.528741,2025-06-20 14:23:51.160731,2025-06-20 14:25:16.885631,2025-06-20 14:25:21.409675,2025-06-20 14:26:21.992161,N03,N04,82.5,R6,done
8692,2025-06-20 22:20:17,2025-06-20 22:20:39.069044,2025-06-20 22:20:39.069044,2025-06-20 22:21:35.892237,2025-06-20 22:21:41.911807,2025-06-20 22:22:43.204131,N06,N09,53.4,R1,done
8693,2025-06-20 00:47:16,2025-06-20 00:49:07.966984,2025-06-20 00:49:19.371100,2025-06-20 00:50:49.151127,2025-06-20 00:50:53.986570,2025-06-20 00:52:13.010538,N07,N15,84.9,R5,failed
8694,2025-06-20 02:33:26,2025-06-20 02:36:04.473938,2025-06-20 02:36:13.178280,2025-06-20 02:37:53.319206,2025-06-20 02:37:58.988102,2025-06-20 02:38:58.372620,N18,N01,96.4,R5,done
8695,2025-06-20 08:33:45,2025-06-20 08:33:58.070283,2025-06-20 08:34:09.858388,2025-06-20 08:35:40.078648,2025-06-20 08:35:46.077128,2025-06-20 08:37:02.715543,N12,N20,82.0,R5,done
8696,2025-06-20 22:27:16,2025-06-20 22:27:37.737311,2025-06-20 22:27:41.956214,2025-06-20 22:29:09.992888,2025-06-20 22:29:17.062295,2025-06-20 22:30:43.450297,N11,N09,73.4,R6,done
8697,2025-06-20 10:39:28,2025-06-20 10:41:26.868580,2025-06-20 10:41:41.357513,2025-06-20 10:42:56.083879,2025-06-20 10:43:00.448646,2025-06-20 10:43:51.587908,N19,N20,73.5,R6,done
8698,2025-06-20 05:46:18,2025-06-20 05:46:51.525807,2025-06-20 05:47:02.530665,2025-06-20 05:48:10.358006,2025-06-20 05:48:17.857219,2025-06-20 05:49:10.967817,N06,N19,53.4,R6,failed
8699,2025-06-20 17:54:19,2025-06-20 17:55:03.847236,2025-06-20 17:55:23.737576,2025-06-20 17:56:56.003473,2025-06-20 17:56:59.174781,2025-06-20 17:57:48.306719,N07,N13,85.6,R5,done
8700,2025-06-20 12:25:32,2025-06-20 12:26:11.203970,2025-06-20 12:26:18.994371,2025-06-20 12:27:45.154828,2025-06-20 12:27:48.199248,2025-06-20 12:28:52.009426,N09,N19,80.0,R4,done
8701,2025-06-20 13:03:51,2025-06-20 13:04:38.214559,2025-06-20 13:04:49.052977,2025-06-20 13:05:55.851728,2025-06-20 13:06:00.375906,2025-06-20 13:07:22.627976,N15,N17,56.1,R6,done
8702,2025-06-20 21:30:59,2025-06-20 21:31:18.757462,2025-06-20 21:31:26.459069,2025-06-20 21:32:55.023732,2025-06-20 21:33:01.169331,2025-06-20 21:33:34.748071,N06,N11,73.9,R2,done
8703,2025-06-20 13:21:33,2025-06-20 13:22:15.609904,2025-06-20 13:22:32.626799,2025-06-20 13:23:12.695918,2025-06-20 13:23:21.788761,2025-06-20 13:24:41.695268,N01,N18,30.9,R4,cancelled
8704,2025-06-20 13:49:59,2025-06-20 13:50:37.342845,2025-06-20 13:50:48.934447,2025-06-20 13:52:07.617098,2025-06-20 13:52:10.296140,2025-06-20 13:53:22.634844,N20,N09,76.1,R3,done
8705,2025-06-20 20:57:38,2025-06-20 20:58:56.865705,2025-06-20 20:59:08.221280,2025-06-20 21:00:10.207410,2025-06-20 21:00:16.090310,2025-06-20 21:01:57.087801,N08,N06,60.0,R3,done
8706,2025-06-20 03:45:41,2025-06-20 03:46:48.810698,2025-06-20 03:46:54.112387,2025-06-20 03:47:49.881719,2025-06-20 03:47:57.394080,2025-06-20 03:48:37.684909,N19,N20,52.5,R2,done
8707,2025-06-20 07:28:57,2025-06-20 07:29:55.553200,2025-06-20 07:30:07.465093,2025-06-20 07:32:21.162402,2025-06-20 07:32:25.211804,2025-06-20 07:34:06.742019,N04,N01,128.3,R1,done
8708,2025-06-20 17:39:50,2025-06-20 17:40:54.509960,2025-06-20 17:41:08.060473,2025-06-20 17:42:11.491941,2025-06-20 17:42:17.557288,2025-06-20 17:43:40.264349,N12,N13,56.2,R2,done
8709,2025-06-20 18:35:54,2025-06-20 18:39:17.162630,2025-06-20 18:39:31.328955,2025-06-20 18:39:59.573329,2025-06-20 18:40:03.927924,2025-06-20 18:41:14.458537,N16,N12,23.9,R4,done
8710,2025-06-20 08:11:02,2025-06-20 08:11:31.399589,2025-06-20 08:11:49.905353,2025-06-20 08:13:04.095464,2025-06-20 08:13:06.769889,2025-06-20 08:14:08.835796,N19,N08,67.1,R4,done
8711,2025-06-20 16:01:04,2025-06-20 16:05:52.707886,2025-06-20 16:06:03.372553,2025-06-20 16:06:49.121084,2025-06-20 16:06:54.640347,2025-06-20 16:07:33.775455,N10,N20,28.9,R4,done
8712,2025-06-20 22:39:30,2025-06-20 22:40:51.591295,2025-06-20 22:41:03.137497,2025-06-20 22:42:34.541687,2025-06-20 22:42:38.334097,2025-06-20 22:43:41.683518,N06,N19,83.5,R6,done
8713,2025-06-20 15:13:27,2025-06-20 15:14:02.535781,2025-06-20 15:14:10.633784,2025-06-20 15:15:52.250684,2025-06-20 15:15:57.200543,2025-06-20 15:17:06.127409,N16,N11,94.9,R5,cancelled
8714,2025-06-20 10:49:46,2025-06-20 10:51:47.793245,2025-06-20 10:52:01.923965,2025-06-20 10:53:15.165991,2025-06-20 10:53:17.671314,2025-06-20 10:54:01.740053,N08,N05,67.9,R6,done
8715,2025-06-20 17:33:57,2025-06-20 17:34:51.302446,2025-06-20 17:35:02.625051,2025-06-20 17:35:46.620286,2025-06-20 17:35:56.304129,2025-06-20 17:36:17.441446,N19,N09,40.6,R1,done
8716,2025-06-20 03:04:53,2025-06-20 03:07:50.700024,2025-06-20 03:07:57.111072,2025-06-20 03:09:29.243572,2025-06-20 03:09:35.503573,2025-06-20 03:10:29.081043,N07,N02,91.0,R2,cancelled
8717,2025-06-20 12:39:29,2025-06-20 12:39:50.575851,2025-06-20 12:40:01.125879,2025-06-20 12:42:10.654553,2025-06-20 12:42:18.472516,2025-06-20 12:43:09.396443,N04,N17,119.4,R3,done
8718,2025-06-20 11:03:35,2025-06-20 11:04:32.820601,2025-06-20 11:04:39.612638,2025-06-20 11:06:00.473916,2025-06-20 11:06:01.473916,2025-06-20 11:06:39.601142,N15,N16,71.1,R6,done
8719,2025-06-20 08:40:06,2025-06-20 08:40:44.397313,2025-06-20 08:40:51.178102,2025-06-20 08:42:24.554276,2025-06-20 08:42:27.994423,2025-06-20 08:43:09.508627,N14,N19,79.5,R2,done
8720,2025-06-20 15:31:19,2025-06-20 15:31:47.914798,2025-06-20 15:31:52.767018,2025-06-20 15:32:23.221505,2025-06-20 15:32:30.642023,2025-06-20 15:33:34.610678,N14,N02,25.7,R1,done
8721,2025-06-20 22:40:38,2025-06-20 22:42:45.244661,2025-06-20 22:42:59.295962,2025-06-20 22:43:45.185201,2025-06-20 22:43:51.043680,2025-06-20 22:44:46.314034,N15,N16,38.0,R3,done
8722,2025-06-20 14:29:03,2025-06-20 14:29:56.990484,2025-06-20 14:30:03.611984,2025-06-20 14:31:03.961845,2025-06-20 14:31:08.442439,2025-06-20 14:32:32.895533,N03,N17,55.9,R2,done
8723,2025-06-20 15:44:50,2025-06-20 15:48:01.200048,2025-06-20 15:48:07.337982,2025-06-20 15:49:34.095395,2025-06-20 15:49:41.020405,2025-06-20 15:50:57.845073,N13,N20,75.1,R6,done
8724,2025-06-20 14:24:06,2025-06-20 14:26:26.832361,2025-06-20 14:26:30.672882,2025-06-20 14:27:37.472197,2025-06-20 14:27:41.318290,2025-06-20 14:28:21.213395,N01,N17,63.4,R3,done
8725,2025-06-20 19:02:00,2025-06-20 19:02:22.578352,2025-06-20 19:02:32.468302,2025-06-20 19:03:48.619336,2025-06-20 19:03:54.030812,2025-06-20 19:04:31.769496,N16,N02,68.3,R1,done
8726,2025-06-20 21:48:08,2025-06-20 21:51:04.470772,2025-06-20 21:51:11.756509,2025-06-20 21:52:52.057054,2025-06-20 21:52:55.880527,2025-06-20 21:53:45.474733,N05,N04,88.2,R2,done
8727,2025-06-20 14:13:55,2025-06-20 14:14:33.488213,2025-06-20 14:14:47.130524,2025-06-20 14:16:08.587824,2025-06-20 14:16:14.030962,2025-06-20 14:17:12.889093,N20,N02,67.1,R3,done
8728,2025-06-20 17:07:59,2025-06-20 17:08:32.386179,2025-06-20 17:08:49.974092,2025-06-20 17:10:38.183141,2025-06-20 17:10:44.331715,2025-06-20 17:11:18.138124,N03,N18,102.4,R1,done
8729,2025-06-20 14:50:17,2025-06-20 14:51:36.442526,2025-06-20 14:51:54.016152,2025-06-20 14:54:03.591820,2025-06-20 14:54:10.017875,2025-06-20 14:55:40.717736,N19,N04,113.4,R1,done
8730,2025-06-20 21:27:39,2025-06-20 21:28:28.424323,2025-06-20 21:28:53.345493,2025-06-20 21:29:41.836069,2025-06-20 21:29:47.312018,2025-06-20 21:30:50.263636,N17,N16,47.6,R1,done
8731,2025-06-20 23:18:39,2025-06-20 23:21:02.666333,2025-06-20 23:21:12.311261,2025-06-20 23:22:45.246114,2025-06-20 23:22:50.977481,2025-06-20 23:23:49.699578,N10,N03,84.4,R1,done
8732,2025-06-20 22:27:14,2025-06-20 22:27:58.279460,2025-06-20 22:28:14.668765,2025-06-20 22:29:33.752338,2025-06-20 22:29:38.019727,2025-06-20 22:30:56.671048,N06,N18,71.3,R2,done
8733,2025-06-20 10:36:24,2025-06-20 10:37:31.181910,2025-06-20 10:37:34.047027,2025-06-20 10:39:16.448945,2025-06-20 10:39:22.570965,2025-06-20 10:40:27.312979,N09,N05,88.6,R5,done
8734,2025-06-20 13:24:07,2025-06-20 13:26:11.538727,2025-06-20 13:26:21.293683,2025-06-20 13:27:58.937571,2025-06-20 13:28:01.906080,2025-06-20 13:29:13.693509,N14,N15,84.9,R2,done
8735,2025-06-20 21:31:01,2025-06-20 21:34:02.598778,2025-06-20 21:34:14.768325,2025-06-20 21:36:24.945089,2025-06-20 21:36:29.075142,2025-06-20 21:38:01.427953,N05,N11,125.0,R3,done
8736,2025-06-20 18:38:24,2025-06-20 18:38:57.384765,2025-06-20 18:39:11.380635,2025-06-20 18:41:23.855286,2025-06-20 18:41:27.925723,2025-06-20 18:42:18.036260,N11,N20,122.5,R1,failed
8737,2025-06-20 16:59:47,2025-06-20 17:00:58.140299,2025-06-20 17:01:15.090933,2025-06-20 17:03:32.428156,2025-06-20 17:03:36.481928,2025-06-20 17:04:38.215478,N06,N03,120.9,R5,done
8738,2025-06-20 18:58:20,2025-06-20 19:00:11.732717,2025-06-20 19:00:19.430546,2025-06-20 19:02:40.579921,2025-06-20 19:02:44.759115,2025-06-20 19:03:55.665736,N09,N17,135.7,R1,done
8739,2025-06-20 12:22:39,2025-06-20 12:23:11.256755,2025-06-20 12:23:19.349831,2025-06-20 12:24:18.454742,2025-06-20 12:24:21.614357,2025-06-20 12:25:49.351886,N11,N01,51.8,R2,done
8740,2025-06-20 22:41:49,2025-06-20 22:42:17.287957,2025-06-20 22:42:25.214598,2025-06-20 22:43:11.851280,2025-06-20 22:43:15.716831,2025-06-20 22:44:16.543722,N05,N14,41.7,R2,done
8741,2025-06-20 10:14:07,2025-06-20 10:15:00.891379,2025-06-20 10:15:09.839386,2025-06-20 10:17:12.318793,2025-06-20 10:17:19.695231,2025-06-20 10:18:18.489435,N15,N11,118.6,R3,done
8742,2025-06-20 13:07:54,2025-06-20 13:08:49.484970,2025-06-20 13:08:57.875701,2025-06-20 13:10:16.299101,2025-06-20 13:10:24.088466,2025-06-20 13:11:17.508756,N07,N05,66.8,R1,done
8743,2025-06-20 11:44:13,2025-06-20 11:45:31.952964,2025-06-20 11:45:36.980895,2025-06-20 11:47:37.466203,2025-06-20 11:47:42.035919,2025-06-20 11:48:38.826610,N20,N05,115.3,R1,done
8744,2025-06-20 18:26:28,2025-06-20 18:27:40.808425,2025-06-20 18:27:47.233459,2025-06-20 18:29:32.570647,2025-06-20 18:29:36.974102,2025-06-20 18:30:20.735113,N14,N15,96.4,R3,done
8745,2025-06-20 21:11:32,2025-06-20 21:12:39.579167,2025-06-20 21:12:52.116061,2025-06-20 21:14:44.284584,2025-06-20 21:14:50.703143,2025-06-20 21:16:26.787560,N16,N18,93.3,R1,done
8746,2025-06-20 07:03:02,2025-06-20 07:05:00.272283,2025-06-20 07:05:11.079505,2025-06-20 07:06:55.921724,2025-06-20 07:07:04.884374,2025-06-20 07:07:52.836856,N10,N14,99.6,R2,done
8747,2025-06-20 14:24:26,2025-06-20 14:26:24.031089,2025-06-20 14:26:37.459418,2025-06-20 14:28:50.099527,2025-06-20 14:28:55.570268,2025-06-20 14:30:11.026715,N13,N15,125.9,R4,done
8748,2025-06-20 10:40:10,2025-06-20 10:41:43.596597,2025-06-20 10:41:56.771445,2025-06-20 10:43:18.139845,2025-06-20 10:43:23.721536,2025-06-20 10:44:15.618488,N20,N14,58.6,R6,done
8749,2025-06-20 15:04:58,2025-06-20 15:07:04.575826,2025-06-20 15:07:15.265644,2025-06-20 15:08:07.041921,2025-06-20 15:08:08.041921,2025-06-20 15:09:35.262319,N02,N09,47.5,R6,done
8750,2025-06-20 23:19:52,2025-06-20 23:23:52.770361,2025-06-20 23:24:07.447530,2025-06-20 23:25:31.010360,2025-06-20 23:25:35.375681,2025-06-20 23:26:45.077767,N20,N11,76.0,R3,failed
8751,2025-06-20 22:40:32,2025-06-20 22:45:51.884322,2025-06-20 22:45:58.898734,2025-06-20 22:46:53.903319,2025-06-20 22:46:58.084216,2025-06-20 22:48:28.584135,N09,N10,30.9,R4,done
8752,2025-06-20 12:07:15,2025-06-20 12:09:10.283456,2025-06-20 12:09:12.868444,2025-06-20 12:10:11.911529,2025-06-20 12:10:15.507816,2025-06-20 12:11:23.196117,N15,N04,56.0,R3,done
8753,2025-06-20 07:32:47,2025-06-20 07:33:53.224578,2025-06-20 07:33:53.224578,2025-06-20 07:34:45.228513,2025-06-20 07:34:50.768247,2025-06-20 07:35:27.901059,N19,N07,47.0,R6,done
8754,2025-06-20 13:54:29,2025-06-20 13:55:35.204699,2025-06-20 13:55:40.296614,2025-06-20 13:57:25.823932,2025-06-20 13:57:32.653711,2025-06-20 13:58:37.801841,N07,N05,101.7,R2,done
8755,2025-06-20 17:27:20,2025-06-20 17:27:35.213466,2025-06-20 17:27:54.083783,2025-06-20 17:28:51.118234,2025-06-20 17:28:59.311693,2025-06-20 17:29:28.079868,N09,N18,50.7,R6,done
8756,2025-06-20 13:19:49,2025-06-20 13:20:10.964986,2025-06-20 13:20:26.521352,2025-06-20 13:22:12.808174,2025-06-20 13:22:18.623567,2025-06-20 13:23:30.982456,N20,N10,95.6,R4,done
8757,2025-06-20 10:17:41,2025-06-20 10:18:24.233774,2025-06-20 10:18:31.442691,2025-06-20 10:20:09.574203,2025-06-20 10:20:13.116927,2025-06-20 10:21:15.243882,N02,N07,89.3,R6,done
8758,2025-06-20 01:41:06,2025-06-20 01:42:07.498911,2025-06-20 01:42:07.498911,2025-06-20 01:44:04.507771,2025-06-20 01:44:09.401844,2025-06-20 01:44:47.412818,N10,N08,115.8,R4,done
8759,2025-06-20 17:57:36,2025-06-20 17:58:01.456529,2025-06-20 17:58:15.635077,2025-06-20 18:00:14.824919,2025-06-20 18:00:19.951135,2025-06-20 18:01:30.568104,N10,N12,107.0,R2,done
8760,2025-06-20 14:13:08,2025-06-20 14:15:59.122983,2025-06-20 14:16:16.282327,2025-06-20 14:16:57.736593,2025-06-20 14:16:59.920741,2025-06-20 14:18:30.615011,N08,N10,33.6,R3,done
8761,2025-06-20 08:24:26,2025-06-20 08:24:35.912999,2025-06-20 08:24:49.040947,2025-06-20 08:27:01.806214,2025-06-20 08:27:04.383899,2025-06-20 08:27:51.595164,N17,N06,126.9,R2,done
8762,2025-06-20 13:46:48,2025-06-20 13:47:23.047325,2025-06-20 13:47:38.453253,2025-06-20 13:49:08.870636,2025-06-20 13:49:13.226482,2025-06-20 13:50:43.899663,N14,N12,83.3,R4,done
8763,2025-06-20 09:57:40,2025-06-20 09:58:08.338699,2025-06-20 09:58:16.946475,2025-06-20 09:59:47.005161,2025-06-20 09:59:54.367969,2025-06-20 10:01:09.696217,N05,N01,86.9,R2,done
8764,2025-06-20 15:00:07,2025-06-20 15:01:00.873335,2025-06-20 15:01:14.261873,2025-06-20 15:01:54.465434,2025-06-20 15:01:58.034652,2025-06-20 15:02:42.581403,N07,N08,38.3,R6,done
8765,2025-06-20 11:50:39,2025-06-20 11:51:24.561533,2025-06-20 11:51:35.176304,2025-06-20 11:52:23.066277,2025-06-20 11:52:28.256239,2025-06-20 11:53:31.737157,N03,N12,45.6,R6,done
8766,2025-06-20 22:06:58,2025-06-20 22:07:20.575526,2025-06-20 22:07:36.384215,2025-06-20 22:08:24.247733,2025-06-20 22:08:30.188501,2025-06-20 22:08:57.919866,N10,N03,46.7,R1,done
8767,2025-06-20 10:49:33,2025-06-20 10:50:20.234525,2025-06-20 10:50:37.831243,2025-06-20 10:52:47.880032,2025-06-20 10:52:53.644478,2025-06-20 10:54:18.981877,N04,N13,121.4,R2,done
